pubdate,title,duration,arcurl,aid
2022-10-30,-1,1.05,-1,-1
2022-10-30,-1,1.45,-1,-1
2022-10-30,-1,0.37,-1,-1
2022-10-30,-1,2.07,-1,-1
2022-10-30,-1,1.6,-1,-1
2022-10-30,-1,1.95,-1,-1
2022-10-30,-1,0.18,-1,-1
2022-10-31,-1,3.12,-1,-1
2022-10-31,-1,2.83,-1,-1
2022-10-31,-1,1.67,-1,-1
2022-10-31,-1,3.18,-1,-1
2022-10-31,-1,1.75,-1,-1
2022-10-31,-1,0.7,-1,-1
2022-10-31,-1,0.85,-1,-1
2022-10-31,-1,0.37,-1,-1
2022-10-31,-1,0.22,-1,-1
2022-11-01,-1,0.48,-1,-1
2022-11-01,-1,1.03,-1,-1
2022-11-01,-1,1.43,-1,-1
2022-11-01,-1,2.98,-1,-1
2022-11-02,-1,2.92,-1,-1
2022-11-02,-1,0.37,-1,-1
2022-11-03,-1,0.23,-1,-1
2022-11-03,杰瑞：法庭上禁止！穿着金色切尔西跳鸡你太美！！,14.07,http://www.bilibili.com/video/av262137329,262137329
2022-11-03,-1,1.33,-1,-1
2022-11-03,-1,2.93,-1,-1
2022-11-04,-1,3.55,-1,-1
2022-11-04,-1,1.83,-1,-1
2022-11-04,-1,2.2,-1,-1
2022-11-04,-1,1.22,-1,-1
2022-11-04,-1,3.07,-1,-1
2022-11-04,-1,1.2,-1,-1
2022-11-04,-1,0.35,-1,-1
2022-11-04,-1,0.95,-1,-1
2022-11-05,-1,0.28,-1,-1
2022-11-05,-1,0.57,-1,-1
2022-11-05,-1,1.62,-1,-1
2022-11-05,-1,0.17,-1,-1
2022-11-05,-1,3.88,-1,-1
2022-11-05,-1,0.32,-1,-1
2022-11-05,-1,0.27,-1,-1
2022-11-06,-1,0.43,-1,-1
2022-11-06,-1,11.53,-1,-1
2022-11-06,-1,0.73,-1,-1
2022-11-07,-1,2.27,-1,-1
2022-11-07,-1,0.32,-1,-1
2022-11-08,-1,0.32,-1,-1
2022-11-08,-1,0.23,-1,-1
2022-11-09,-1,0.25,-1,-1
2022-11-09,-1,0.27,-1,-1
2022-11-09,-1,2.97,-1,-1
2022-11-09,-1,1.22,-1,-1
2022-11-09,-1,3.7,-1,-1
2022-11-09,-1,2.38,-1,-1
2022-11-09,-1,0.32,-1,-1
2022-11-10,-1,0.97,-1,-1
2022-11-10,-1,1.37,-1,-1
2022-11-10,-1,2.17,-1,-1
2022-11-10,-1,1.68,-1,-1
2022-11-10,-1,0.52,-1,-1
2022-11-10,注意看，这根男指叫小帅 | 超可爱拇指游戏和涂鸦小技巧,16.25,http://www.bilibili.com/video/av732193362,732193362
2022-11-10,-1,2.63,-1,-1
2022-11-10,-1,1.1,-1,-1
2022-11-11,-1,0.65,-1,-1
2022-11-11,-1,0.18,-1,-1
2022-11-11,连续看10小时鸡你太美🐔直到死亡,600.02,http://www.bilibili.com/video/av262452093,262452093
2022-11-11,我套娃了套娃我10小时的人,600.02,http://www.bilibili.com/video/av690526579,690526579
2022-11-11,-1,2.47,-1,-1
2022-11-12,-1,3.68,-1,-1
2022-11-12,-1,3.52,-1,-1
2022-11-12,-1,3.6,-1,-1
2022-11-12,-1,3.97,-1,-1
2022-11-12,-1,2.42,-1,-1
2022-11-12,-1,1.07,-1,-1
2022-11-12,-1,0.22,-1,-1
2022-11-12,-1,2.45,-1,-1
2022-11-12,-1,3.17,-1,-1
2022-11-12,-1,0.4,-1,-1
2022-11-12,-1,1.2,-1,-1
2022-11-12,-1,0.32,-1,-1
2022-11-13,-1,1.28,-1,-1
2022-11-13,-1,3.52,-1,-1
2022-11-13,-1,2.32,-1,-1
2022-11-13,-1,1.75,-1,-1
2022-11-13,-1,0.18,-1,-1
2022-11-13,-1,5.37,-1,-1
2022-11-13,-1,0.4,-1,-1
2022-11-13,-1,0.27,-1,-1
2022-11-14,-1,4.82,-1,-1
2022-11-14,-1,2.05,-1,-1
2022-11-14,-1,4.22,-1,-1
2022-11-14,-1,1.1,-1,-1
2022-11-14,-1,0.42,-1,-1
2022-11-14,-1,0.37,-1,-1
2022-11-14,-1,0.47,-1,-1
2022-11-14,-1,0.35,-1,-1
2022-11-14,-1,0.2,-1,-1
2022-11-15,-1,3.53,-1,-1
2022-11-15,-1,1.15,-1,-1
2022-11-15,-1,0.28,-1,-1
2022-11-15,-1,1.2,-1,-1
2022-11-15,-1,1.3,-1,-1
2022-11-15,-1,0.27,-1,-1
2022-11-16,-1,8.25,-1,-1
2022-11-16,-1,4.97,-1,-1
2022-11-16,-1,1.03,-1,-1
2022-11-16,-1,2.75,-1,-1
2022-11-16,-1,1.28,-1,-1
2022-11-16,-1,1.87,-1,-1
2022-11-17,-1,0.43,-1,-1
2022-11-17,-1,2.57,-1,-1
2022-11-17,-1,2.05,-1,-1
2022-11-17,-1,1.9,-1,-1
2022-11-17,-1,0.33,-1,-1
2022-11-17,-1,0.58,-1,-1
2022-11-18,-1,1.35,-1,-1
2022-11-18,-1,0.63,-1,-1
2022-11-18,-1,0.2,-1,-1
2022-11-18,-1,6.32,-1,-1
2022-11-18,-1,1.88,-1,-1
2022-11-18,-1,1.37,-1,-1
2022-11-18,-1,1.68,-1,-1
2022-11-19,-1,8.17,-1,-1
2022-11-19,-1,0.78,-1,-1
2022-11-19,-1,1.13,-1,-1
2022-11-19,-1,3.83,-1,-1
2022-11-19,-1,3.75,-1,-1
2022-11-19,-1,0.18,-1,-1
2022-11-19,-1,3.68,-1,-1
2022-11-20,-1,0.63,-1,-1
2022-11-20,-1,1.43,-1,-1
2022-11-20,-1,7.85,-1,-1
2022-11-20,-1,1.78,-1,-1
2022-11-20,-1,1.05,-1,-1
2022-11-20,-1,1.15,-1,-1
2022-11-20,-1,1.27,-1,-1
2022-11-20,-1,2.42,-1,-1
2022-11-21,-1,1.07,-1,-1
2022-11-21,-1,0.77,-1,-1
2022-11-21,-1,0.42,-1,-1
2022-11-21,-1,0.4,-1,-1
2022-11-21,-1,1.27,-1,-1
2022-11-21,-1,2.72,-1,-1
2022-11-21,-1,1.08,-1,-1
2022-11-21,-1,0.32,-1,-1
2022-11-21,-1,1.03,-1,-1
2022-11-21,-1,0.73,-1,-1
2022-11-21,-1,0.28,-1,-1
2022-11-22,-1,0.52,-1,-1
2022-11-22,-1,1.55,-1,-1
2022-11-22,-1,0.45,-1,-1
2022-11-23,-1,3.87,-1,-1
2022-11-23,-1,2.32,-1,-1
2022-11-23,-1,0.68,-1,-1
2022-11-23,-1,2.08,-1,-1
2022-11-23,-1,1.5,-1,-1
2022-11-23,-1,1.45,-1,-1
2022-11-23,-1,1.6,-1,-1
2022-11-23,-1,1.82,-1,-1
2022-11-24,-1,5.25,-1,-1
2022-11-24,-1,0.27,-1,-1
2022-11-24,-1,0.23,-1,-1
2022-11-24,-1,4.12,-1,-1
2022-11-24,-1,1.98,-1,-1
2022-11-24,-1,3.7,-1,-1
2022-11-24,-1,1.45,-1,-1
2022-11-24,-1,1.03,-1,-1
2022-11-25,-1,0.55,-1,-1
2022-11-25,-1,1.4,-1,-1
2022-11-25,-1,1.02,-1,-1
2022-11-25,-1,9.53,-1,-1
2022-11-25,-1,10.55,-1,-1
2022-11-25,-1,2.83,-1,-1
2022-11-25,-1,2.37,-1,-1
2022-11-25,-1,0.43,-1,-1
2022-11-25,-1,2.72,-1,-1
2022-11-26,-1,0.28,-1,-1
2022-11-26,-1,6.73,-1,-1
2022-11-26,-1,1.87,-1,-1
2022-11-26,-1,4.73,-1,-1
2022-11-26,-1,1.48,-1,-1
2022-11-26,-1,1.45,-1,-1
2022-11-26,-1,3.05,-1,-1
2022-11-26,-1,1.43,-1,-1
2022-11-26,-1,2.8,-1,-1
2022-11-26,-1,1.23,-1,-1
2022-11-27,-1,3.93,-1,-1
2022-11-27,连续看10小时鸡你太美🐔直到死亡,600.02,http://www.bilibili.com/video/av262452093,262452093
2022-11-27,我套娃了套娃我10小时的人,600.02,http://www.bilibili.com/video/av690526579,690526579
2022-11-27,-1,0.82,-1,-1
2022-11-27,-1,7.07,-1,-1
2022-11-27,-1,1.72,-1,-1
2022-11-27,-1,2.42,-1,-1
2022-11-27,-1,4.58,-1,-1
2022-11-27,-1,3.48,-1,-1
2022-11-27,一口气看完超火漫画《光之子》合集，一个懒惰的少年，因性格原因选学了无人问津的光系魔法，却无意中踏进了命运的巨轮。。。全程高能,67.33,http://www.bilibili.com/video/av220534164,220534164
2022-11-27,-1,0.57,-1,-1
2022-11-28,-1,2.62,-1,-1
2022-11-28,-1,1.55,-1,-1
2022-11-28,-1,2.2,-1,-1
2022-11-28,-1,1.25,-1,-1
2022-11-28,-1,0.35,-1,-1
2022-11-29,-1,1.35,-1,-1
2022-11-29,-1,0.6,-1,-1
2022-11-29,-1,0.13,-1,-1
2022-11-29,-1,1.5,-1,-1
2022-11-30,-1,2.68,-1,-1
2022-11-30,-1,2.03,-1,-1
2022-11-30,-1,2.3,-1,-1
2022-11-30,-1,1.22,-1,-1
2022-11-30,-1,1.65,-1,-1
2022-11-30,-1,1.82,-1,-1
2022-11-30,-1,1.88,-1,-1
2022-12-01,-1,1.25,-1,-1
2022-12-01,-1,1.62,-1,-1
2022-12-01,-1,3.23,-1,-1
2022-12-01,-1,1.53,-1,-1
2022-12-01,-1,0.77,-1,-1
2022-12-02,-1,4.02,-1,-1
2022-12-02,-1,0.45,-1,-1
2022-12-02,-1,2.6,-1,-1
2022-12-02,-1,2.97,-1,-1
2022-12-02,-1,0.63,-1,-1
2022-12-02,-1,1.53,-1,-1
2022-12-02,-1,4.13,-1,-1
2022-12-02,-1,1.32,-1,-1
2022-12-02,-1,2.77,-1,-1
2022-12-03,-1,0.35,-1,-1
2022-12-03,-1,2.05,-1,-1
2022-12-03,-1,6.35,-1,-1
2022-12-03,-1,1.13,-1,-1
2022-12-04,-1,1.43,-1,-1
2022-12-04,-1,0.4,-1,-1
2022-12-04,-1,0.53,-1,-1
2022-12-04,-1,7.2,-1,-1
2022-12-04,-1,1.85,-1,-1
2022-12-05,-1,2.92,-1,-1
2022-12-05,-1,0.38,-1,-1
2022-12-05,-1,1.7,-1,-1
2022-12-05,-1,0.37,-1,-1
2022-12-05,-1,0.25,-1,-1
2022-12-06,-1,0.27,-1,-1
2022-12-06,-1,0.67,-1,-1
2022-12-07,-1,1.02,-1,-1
2022-12-07,-1,0.73,-1,-1
2022-12-07,-1,2.13,-1,-1
2022-12-07,-1,1.53,-1,-1
2022-12-07,-1,4.93,-1,-1
2022-12-07,-1,0.8,-1,-1
2022-12-07,-1,1.35,-1,-1
2022-12-07,-1,1.78,-1,-1
2022-12-07,-1,0.68,-1,-1
2022-12-07,-1,0.25,-1,-1
2022-12-08,-1,0.32,-1,-1
2022-12-08,-1,1.28,-1,-1
2022-12-08,-1,1.82,-1,-1
2022-12-08,-1,1.05,-1,-1
2022-12-08,-1,1.22,-1,-1
2022-12-08,-1,2.45,-1,-1
2022-12-08,-1,1.47,-1,-1
2022-12-08,-1,0.28,-1,-1
2022-12-09,-1,1.52,-1,-1
2022-12-09,-1,1.93,-1,-1
2022-12-09,-1,1.0,-1,-1
2022-12-10,-1,2.68,-1,-1
2022-12-10,-1,0.22,-1,-1
2022-12-10,-1,2.87,-1,-1
2022-12-10,-1,1.2,-1,-1
2022-12-10,-1,1.65,-1,-1
2022-12-10,-1,1.13,-1,-1
2022-12-10,-1,2.92,-1,-1
2022-12-10,-1,0.18,-1,-1
2022-12-11,-1,1.15,-1,-1
2022-12-11,-1,0.38,-1,-1
2022-12-11,-1,0.18,-1,-1
2022-12-11,-1,2.97,-1,-1
2022-12-11,-1,0.92,-1,-1
2022-12-11,-1,1.37,-1,-1
2022-12-11,-1,1.85,-1,-1
2022-12-12,-1,0.5,-1,-1
2022-12-12,-1,2.73,-1,-1
2022-12-12,-1,3.62,-1,-1
2022-12-12,-1,1.07,-1,-1
2022-12-13,-1,4.55,-1,-1
2022-12-13,-1,0.23,-1,-1
2022-12-13,-1,3.75,-1,-1
2022-12-13,-1,1.1,-1,-1
2022-12-14,-1,1.0,-1,-1
2022-12-14,-1,0.4,-1,-1
2022-12-14,-1,1.12,-1,-1
2022-12-14,-1,1.73,-1,-1
2022-12-14,-1,6.68,-1,-1
2022-12-14,-1,0.65,-1,-1
2022-12-14,-1,1.97,-1,-1
2022-12-14,-1,0.38,-1,-1
2022-12-15,-1,1.02,-1,-1
2022-12-15,-1,1.78,-1,-1
2022-12-15,-1,2.17,-1,-1
2022-12-15,-1,0.25,-1,-1
2022-12-15,-1,4.32,-1,-1
2022-12-15,-1,1.38,-1,-1
2022-12-16,-1,1.18,-1,-1
2022-12-16,-1,1.12,-1,-1
2022-12-16,-1,0.57,-1,-1
2022-12-16,-1,3.62,-1,-1
2022-12-16,为千万ikun构建理论和实践体系，他如何让坤流重返巅峰？【ikun人物志：汤姆老师】,15.05,http://www.bilibili.com/video/av518799633,518799633
2022-12-16,-1,1.25,-1,-1
2022-12-16,-1,0.25,-1,-1
2022-12-16,-1,0.48,-1,-1
2022-12-17,-1,1.48,-1,-1
2022-12-17,-1,6.4,-1,-1
2022-12-17,-1,1.0,-1,-1
2022-12-17,-1,1.43,-1,-1
2022-12-18,-1,0.32,-1,-1
2022-12-18,-1,0.52,-1,-1
2022-12-18,-1,0.65,-1,-1
2022-12-19,-1,3.43,-1,-1
2022-12-19,-1,3.62,-1,-1
2022-12-19,-1,1.9,-1,-1
2022-12-19,-1,0.52,-1,-1
2022-12-19,-1,1.92,-1,-1
2022-12-19,-1,0.55,-1,-1
2022-12-20,-1,0.53,-1,-1
2022-12-20,-1,2.02,-1,-1
2022-12-20,-1,2.25,-1,-1
2022-12-20,-1,1.17,-1,-1
2022-12-20,-1,2.27,-1,-1
2022-12-20,-1,2.4,-1,-1
2022-12-20,-1,0.22,-1,-1
2022-12-21,-1,3.05,-1,-1
2022-12-21,-1,2.9,-1,-1
2022-12-21,-1,7.57,-1,-1
2022-12-21,-1,1.1,-1,-1
2022-12-21,-1,0.28,-1,-1
2022-12-22,-1,2.15,-1,-1
2022-12-22,-1,0.33,-1,-1
2022-12-22,-1,0.57,-1,-1
2022-12-22,-1,2.05,-1,-1
2022-12-22,-1,1.2,-1,-1
2022-12-22,-1,1.45,-1,-1
2022-12-22,-1,1.08,-1,-1
2022-12-23,-1,2.05,-1,-1
2022-12-23,-1,1.13,-1,-1
2022-12-23,-1,10.18,-1,-1
2022-12-23,-1,1.65,-1,-1
2022-12-23,-1,2.6,-1,-1
2022-12-23,-1,3.07,-1,-1
2022-12-23,-1,2.12,-1,-1
2022-12-24,-1,1.93,-1,-1
2022-12-24,-1,1.6,-1,-1
2022-12-24,【生化危鸡大电影】鸡异能！（100分钟完整版）由刘华强&amp;杰哥&amp;卢本伟&amp;坤坤&amp;穿山甲&amp;燕双鹰等全明星主演！,106.43,http://www.bilibili.com/video/av221695800,221695800
2022-12-24,-1,6.22,-1,-1
2022-12-24,-1,1.18,-1,-1
2022-12-24,-1,10.37,-1,-1
2022-12-25,-1,2.58,-1,-1
2022-12-25,-1,2.02,-1,-1
2022-12-25,-1,2.87,-1,-1
2022-12-25,-1,2.08,-1,-1
2022-12-26,-1,0.68,-1,-1
2022-12-26,-1,0.55,-1,-1
2022-12-26,-1,2.35,-1,-1
2022-12-27,-1,4.52,-1,-1
2022-12-27,-1,0.83,-1,-1
2022-12-27,-1,0.52,-1,-1
2022-12-27,-1,0.43,-1,-1
2022-12-27,-1,1.6,-1,-1
2022-12-28,-1,1.47,-1,-1
2022-12-28,-1,0.45,-1,-1
2022-12-28,-1,3.03,-1,-1
2022-12-28,-1,3.65,-1,-1
2022-12-28,-1,4.75,-1,-1
2022-12-28,-1,3.6,-1,-1
2022-12-29,-1,1.25,-1,-1
2022-12-29,-1,4.65,-1,-1
2022-12-29,-1,1.5,-1,-1
2022-12-29,-1,1.05,-1,-1
2022-12-29,-1,1.73,-1,-1
2022-12-29,-1,0.38,-1,-1
2022-12-30,-1,5.9,-1,-1
2022-12-30,-1,1.8,-1,-1
2022-12-30,-1,1.67,-1,-1
2022-12-30,-1,3.5,-1,-1
2022-12-30,-1,0.38,-1,-1
2022-12-31,-1,8.68,-1,-1
2022-12-31,-1,2.28,-1,-1
2022-12-31,-1,0.23,-1,-1
2022-12-31,【电影】坤化危机 I；鸡病毒,137.5,http://www.bilibili.com/video/av349500343,349500343
2022-12-31,40年前就能拍出现在不敢拍的讽刺喜剧神作《顾此失彼》 篮球和鸡是怎么联想到一起的？,29.72,http://www.bilibili.com/video/av777057477,777057477
2022-12-31,-1,2.48,-1,-1
2022-12-31,-1,6.9,-1,-1
2022-12-31,-1,2.27,-1,-1
2022-12-31,-1,4.1,-1,-1
2022-12-31,-1,9.43,-1,-1
2023-01-01,-1,2.53,-1,-1
2023-01-01,-1,2.32,-1,-1
2023-01-01,-1,8.38,-1,-1
2023-01-01,-1,0.2,-1,-1
2023-01-01,坤 坤 号 ， 前 进 四 ！,19.47,http://www.bilibili.com/video/av349547126,349547126
2023-01-01,-1,2.02,-1,-1
2023-01-01,-1,0.85,-1,-1
2023-01-01,-1,1.47,-1,-1
2023-01-02,-1,1.52,-1,-1
2023-01-03,-1,8.03,-1,-1
2023-01-03,100首鲲曲大放送，真ikun必听！【第一期】,75.9,http://www.bilibili.com/video/av349662186,349662186
2023-01-03,【小黑子带娃记】一口气看完！突然多出一个可爱到爆的女儿你会怎么办,75.32,http://www.bilibili.com/video/av222152999,222152999
2023-01-03,-1,2.27,-1,-1
2023-01-04,-1,1.38,-1,-1
2023-01-04,-1,0.42,-1,-1
2023-01-04,-1,7.33,-1,-1
2023-01-04,-1,1.02,-1,-1
2023-01-04,-1,0.55,-1,-1
2023-01-05,-1,1.58,-1,-1
2023-01-05,-1,0.25,-1,-1
2023-01-05,-1,1.72,-1,-1
2023-01-05,-1,1.03,-1,-1
2023-01-05,-1,0.23,-1,-1
2023-01-05,-1,0.45,-1,-1
2023-01-05,-1,0.28,-1,-1
2023-01-06,-1,3.3,-1,-1
2023-01-06,-1,0.77,-1,-1
2023-01-06,-1,1.98,-1,-1
2023-01-06,-1,0.38,-1,-1
2023-01-06,-1,2.33,-1,-1
2023-01-07,-1,9.92,-1,-1
2023-01-07,-1,1.07,-1,-1
2023-01-07,-1,1.32,-1,-1
2023-01-07,-1,0.27,-1,-1
2023-01-07,-1,0.83,-1,-1
2023-01-07,-1,0.37,-1,-1
2023-01-07,-1,2.1,-1,-1
2023-01-07,-1,0.3,-1,-1
2023-01-07,-1,0.28,-1,-1
2023-01-08,-1,0.38,-1,-1
2023-01-08,-1,0.72,-1,-1
2023-01-08,-1,7.4,-1,-1
2023-01-08,-1,4.38,-1,-1
2023-01-08,-1,1.2,-1,-1
2023-01-08,-1,0.37,-1,-1
2023-01-08,-1,2.43,-1,-1
2023-01-08,-1,0.62,-1,-1
2023-01-08,-1,4.25,-1,-1
2023-01-08,-1,0.23,-1,-1
2023-01-09,-1,0.75,-1,-1
2023-01-09,-1,1.1,-1,-1
2023-01-09,-1,0.25,-1,-1
2023-01-09,-1,0.93,-1,-1
2023-01-09,-1,0.53,-1,-1
2023-01-09,-1,0.37,-1,-1
2023-01-10,-1,3.43,-1,-1
2023-01-10,-1,0.25,-1,-1
2023-01-10,100首鲲曲大放送，真ikun必听！【第二期】,89.15,http://www.bilibili.com/video/av862609800,862609800
2023-01-10,-1,1.7,-1,-1
2023-01-10,-1,0.53,-1,-1
2023-01-10,-1,0.68,-1,-1
2023-01-10,-1,0.6,-1,-1
2023-01-11,-1,0.32,-1,-1
2023-01-11,-1,1.08,-1,-1
2023-01-11,-1,0.48,-1,-1
2023-01-11,-1,1.15,-1,-1
2023-01-11,-1,1.47,-1,-1
2023-01-12,-1,1.07,-1,-1
2023-01-12,-1,0.6,-1,-1
2023-01-12,-1,1.35,-1,-1
2023-01-12,-1,3.57,-1,-1
2023-01-12,-1,4.78,-1,-1
2023-01-12,-1,0.68,-1,-1
2023-01-12,-1,0.8,-1,-1
2023-01-13,-1,0.67,-1,-1
2023-01-13,-1,1.03,-1,-1
2023-01-13,-1,0.35,-1,-1
2023-01-13,-1,0.33,-1,-1
2023-01-13,-1,0.85,-1,-1
2023-01-13,-1,0.53,-1,-1
2023-01-14,-1,3.05,-1,-1
2023-01-14,-1,10.8,-1,-1
2023-01-14,-1,0.98,-1,-1
2023-01-14,-1,0.42,-1,-1
2023-01-14,-1,5.12,-1,-1
2023-01-14,-1,0.48,-1,-1
2023-01-14,-1,2.2,-1,-1
2023-01-14,-1,0.77,-1,-1
2023-01-14,-1,0.57,-1,-1
2023-01-15,-1,0.22,-1,-1
2023-01-15,-1,0.48,-1,-1
2023-01-15,-1,1.37,-1,-1
2023-01-15,-1,5.98,-1,-1
2023-01-15,-1,0.23,-1,-1
2023-01-16,-1,0.95,-1,-1
2023-01-16,-1,0.22,-1,-1
2023-01-16,-1,1.45,-1,-1
2023-01-16,-1,2.48,-1,-1
2023-01-16,-1,1.67,-1,-1
2023-01-16,-1,2.87,-1,-1
2023-01-16,-1,1.05,-1,-1
2023-01-17,-1,1.38,-1,-1
2023-01-17,-1,0.47,-1,-1
2023-01-17,-1,0.23,-1,-1
2023-01-17,-1,3.42,-1,-1
2023-01-17,-1,0.87,-1,-1
2023-01-17,-1,10.1,-1,-1
2023-01-17,-1,1.0,-1,-1
2023-01-18,-1,3.88,-1,-1
2023-01-18,-1,2.07,-1,-1
2023-01-18,-1,7.08,-1,-1
2023-01-18,-1,3.02,-1,-1
2023-01-18,-1,2.68,-1,-1
2023-01-18,-1,6.18,-1,-1
2023-01-18,-1,0.3,-1,-1
2023-01-19,-1,2.53,-1,-1
2023-01-19,-1,1.15,-1,-1
2023-01-19,-1,0.22,-1,-1
2023-01-19,-1,8.18,-1,-1
2023-01-19,-1,1.53,-1,-1
2023-01-19,-1,1.83,-1,-1
2023-01-19,-1,1.73,-1,-1
2023-01-20,-1,1.52,-1,-1
2023-01-20,-1,0.5,-1,-1
2023-01-20,-1,0.18,-1,-1
2023-01-20,-1,1.33,-1,-1
2023-01-20,-1,0.83,-1,-1
2023-01-21,-1,2.58,-1,-1
2023-01-21,-1,0.88,-1,-1
2023-01-21,-1,0.57,-1,-1
2023-01-21,-1,1.93,-1,-1
2023-01-21,-1,0.6,-1,-1
2023-01-21,-1,1.02,-1,-1
2023-01-21,-1,1.68,-1,-1
2023-01-21,-1,3.12,-1,-1
2023-01-21,-1,0.27,-1,-1
2023-01-22,-1,2.92,-1,-1
2023-01-22,-1,1.23,-1,-1
2023-01-22,-1,2.55,-1,-1
2023-01-22,-1,0.82,-1,-1
2023-01-22,-1,1.37,-1,-1
2023-01-22,-1,8.43,-1,-1
2023-01-22,-1,0.42,-1,-1
2023-01-22,-1,1.2,-1,-1
2023-01-23,-1,1.22,-1,-1
2023-01-24,-1,0.77,-1,-1
2023-01-24,-1,1.38,-1,-1
2023-01-24,-1,1.2,-1,-1
2023-01-24,-1,0.38,-1,-1
2023-01-24,-1,0.4,-1,-1
2023-01-24,-1,0.83,-1,-1
2023-01-24,-1,3.8,-1,-1
2023-01-24,-1,2.62,-1,-1
2023-01-25,-1,2.2,-1,-1
2023-01-25,-1,0.78,-1,-1
2023-01-25,-1,0.22,-1,-1
2023-01-25,-1,0.52,-1,-1
2023-01-25,-1,8.55,-1,-1
2023-01-25,-1,0.18,-1,-1
2023-01-25,-1,0.42,-1,-1
2023-01-26,-1,5.03,-1,-1
2023-01-26,-1,1.8,-1,-1
2023-01-26,-1,1.13,-1,-1
2023-01-26,-1,0.48,-1,-1
2023-01-26,-1,2.45,-1,-1
2023-01-26,-1,0.72,-1,-1
2023-01-26,-1,1.78,-1,-1
2023-01-26,-1,0.22,-1,-1
2023-01-27,-1,3.27,-1,-1
2023-01-27,-1,1.47,-1,-1
2023-01-27,-1,4.03,-1,-1
2023-01-27,-1,2.52,-1,-1
2023-01-27,-1,1.3,-1,-1
2023-01-27,-1,0.17,-1,-1
2023-01-27,-1,1.07,-1,-1
2023-01-28,-1,1.23,-1,-1
2023-01-28,-1,0.57,-1,-1
2023-01-28,-1,1.42,-1,-1
